BestellungID;PosID;ProduktID;SpezLieferAdrID;Menge;Preis
1416;3539;58;;3;8
1416;3540;77;152;3;2
1416;3541;96;;3;8
1417;3542;101;;10;2
1417;3543;121;;3;4
1418;3544;2;;4;4
1418;3545;23;294;2;3
1418;3546;44;;3;4
1419;3547;56;;3;7
1419;3548;78;;3;2
1420;3549;93;;3;2,3
1420;3550;116;247;8;3
1420;3551;12;;3;4
1421;3552;31;;3;2
1421;3553;55;;11;5
1422;3554;77;;3;2
1422;3555;102;467;3;4
1422;3556;1;;3;2
1423;3557;26;;10;4
1423;3558;52;;3;4
1424;3559;81;;3;2
1424;3560;108;196;3;8
1424;3561;8;;3;8
1425;3562;41;;6;1,2
1425;3563;69;;3;2
1426;3564;105;;3;5
1426;3565;7;99;10;8
1426;3566;36;;3;0,5
1427;3567;76;;3;4
1427;3568;106;;8;7
1428;3569;22;;3;2
1428;3570;53;249;3;5
1428;3571;84;;3;0,75
1429;3572;4;;8;5
1429;3573;36;;3;0,5
1430;3574;86;;4;0,5
1430;3575;119;235;2;2
1430;3576;25;;3;7
1431;3577;79;;9;1,5
1431;3578;113;;6;4,5
1432;3579;43;;3;2,3
1432;3580;78;508;3;2
1432;3581;113;;4;4,5
1433;3582;47;;6;9
1433;3583;83;;1;0,8
1434;3584;20;;3;8
1434;3585;57;561;6;8
1434;3586;94;;3;4
1435;3587;35;;7;1
1435;3588;73;;3;3
1436;3589;17;;4;3,5
1436;3590;56;54;8;7
1436;3591;95;;3;2
1437;3592;43;;3;2,3
1437;3593;83;;3;0,8
1438;3594;34;;3;0,75
1438;3595;75;3;6;7
1438;3596;116;;4;3
1439;3597;71;;9;4
1439;3598;113;;10;4,5
1440;3599;71;;3;4
1440;3600;114;4;3;4,5
1440;3601;30;;3;4
1441;3602;119;;10;2
1441;3603;36;;3;0,5
1442;3604;1;;8;2
1442;3605;46;312;4;8
1442;3606;91;;3;1,2
1443;3607;60;;3;0,5
1443;3608;106;;3;7
1444;3609;78;;3;2
1444;3610;125;144;8;7
1444;3611;45;;3;2
1445;3612;21;;3;4
1445;3613;69;;9;2
1446;3614;48;;3;4,5
1446;3615;97;211;6;9
1446;3616;19;;3;2
1447;3617;2;;10;4
1447;3618;52;;3;4
1448;3619;38;;4;0,5
1448;3620;89;462;8;0,8
1448;3621;13;;3;4,5
1449;3622;3;;6;5
1449;3623;55;;9;5
1450;3624;48;;3;4,5
1450;3625;101;220;2;2
1450;3626;27;;3;2
1451;3627;24;;3;3
1451;3628;78;;3;2
1452;3629;78;;3;2
1452;3630;6;62;3;7
1452;3631;61;;3;8
1453;3632;65;;4;4,5
1453;3633;121;;9;4
1454;3634;1;;8;2
1454;3635;58;135;4;8
1454;3636;115;;3;4,5
1455;3637;126;;6;4
1455;3638;57;;6;8
1456;3639;71;;3;4
1456;3640;3;114;3;5
1456;3641;62;;4;4
1457;3642;80;;3;4
1457;3643;13;;11;4,5
1458;3644;34;;3;0,75
1458;3645;95;;6;2
1458;3646;29;;3;1,5
1459;3647;54;;6;5
1459;3648;116;;3;3
1460;3649;17;;4;3,5
1460;3650;80;;8;4
1460;3651;16;;3;3
1461;3652;48;;3;4,5
1461;3653;112;;3;4
1462;3654;20;;3;8
1462;3655;85;;10;1
1462;3656;23;;4;3
1463;3657;62;;6;4
1463;3658;1;;2;2
1464;3659;43;;3;2,3
1464;3660;110;;3;0,5
1464;3661;50;;3;5,6
1465;3662;96;;3;8
1465;3663;37;;3;0,5
1466;3664;86;;4;0,5
1466;3665;28;;4;2
1466;3666;97;;3;9
1467;3667;23;;3;3
1467;3668;93;;3;2,3
1468;3669;22;;3;2
1468;3670;93;;3;2,3
1468;3671;37;;8;0,5
1469;3672;97;;3;9
1469;3673;42;;6;2,4
1471;3677;64;;8;4,5
1471;3678;11;;6;8
1472;3679;81;;3;2
1472;3680;29;;8;1,5
1472;3681;104;;3;5
1473;3682;51;;6;2
1473;3683;1;;3;2
1474;3684;77;;3;2
1474;3685;27;;6;2
1474;3686;104;;4;5
1475;3687;58;;6;8
1475;3688;9;;3;3
1476;3689;93;;3;2,3
1476;3690;45;;3;2
1476;3691;124;;3;3
1477;3692;85;;8;1
1477;3693;38;;6;0,5
1478;3694;2;;4;4
1478;3695;83;;2;0,8
1478;3696;37;;3;0,5
1479;3697;5;;3;5
1479;3698;87;;6;0,5
1480;3699;58;;3;8
1480;3700;14;;8;4,5
1480;3701;97;;8;9
1481;3702;72;;3;2
1481;3703;29;;7;1,5
1482;3704;7;;3;8
1482;3705;92;;3;2,4
1482;3706;50;;3;5,6
1483;3707;32;;4;5
1483;3708;118;;3;6
1484;3709;103;;8;5
1484;3710;63;;3;4,5
1484;3711;23;;3;3
1485;3712;12;;3;4
1485;3713;100;;3;5,6
1486;3714;92;;3;2,4
1486;3715;54;;3;5
1486;3716;16;;8;3
1487;3717;12;;3;4
1487;3718;102;;3;4
1488;3719;101;;3;2
1488;3720;65;;3;4,5
1488;3721;29;;3;1,5
1489;3722;32;;4;5
1489;3723;124;;3;3
1490;3724;3;;3;5
1490;3725;96;;3;8
1490;3726;62;;3;4
1491;3727;72;;3;2
1491;3728;39;;3;0,8
1492;3729;52;;3;4
1492;3730;20;;8;8
1492;3731;115;;8;4,5
1493;3732;5;;3;5
1493;3733;101;;1;2
1494;3734;121;;3;4
1494;3735;91;;6;1,2
1494;3736;61;;3;8
1495;3737;85;;11;1
1495;3738;56;;3;7
1496;3739;83;;4;0,8
1496;3740;55;;4;5
1496;3741;27;;3;2
1497;3742;58;;3;8
1497;3743;31;;9;2
1498;3744;65;;3;4,5
1498;3745;39;862;6;0,8
1498;3746;13;;8;4,5
1499;3747;51;;3;2
1499;3748;26;;4;4
1500;3749;67;;3;3,5
1500;3750;43;;3;2,3
1500;3751;19;;3;2
1501;3752;64;;8;4,5
1501;3753;41;;9;1,2
1502;3754;89;;4;0,8
1502;3755;67;;10;3,5
1502;3756;45;;3;2
1503;3757;97;;3;9
1503;3758;76;;3;4
1504;3759;4;;3;5
1504;3760;111;;3;8
1504;3761;91;;8;1,2
1505;3762;23;;6;3
1505;3763;4;;8;5
1506;3764;66;;3;3
1506;3765;48;;3;4,5
1506;3766;30;;3;4
1507;3767;96;;3;8
1507;3768;79;;3;1,5
1508;3769;21;;3;4
1508;3770;5;;8;5
1508;3771;116;;3;3
1509;3772;62;;3;4
1509;3773;47;;3;9
1510;3774;123;;3;3
1510;3775;109;;10;3
1510;3776;95;;4;2
1511;3777;48;;3;4,5
1511;3778;35;;10;1
1512;3779;118;;3;6
1512;3780;106;;3;7
1512;3781;94;;3;4
1513;3782;54;;3;5
1513;3783;43;;9;2,3
1514;3784;6;;3;7
1514;3785;123;;6;3
1514;3786;113;;3;4,5
1515;3787;80;;3;4
1515;3788;71;;3;4
1516;3789;41;;3;1,2
1516;3790;33;;3;0,8
1516;3791;25;;8;7
1517;3792;126;;3;4
1517;3793;119;;7;2
1518;3794;96;;3;8
1518;3795;90;;3;1
1518;3796;84;;3;0,75
1519;3797;65;;7;4,5
1519;3798;60;;3;0,5
1520;3799;44;;4;4
1520;3800;40;;4;1
1520;3801;36;;3;0,5
1521;3802;24;;3;3
1521;3803;21;;3;4
1522;3804;12;;3;4
1522;3805;10;;4;0,5
1522;3806;8;;4;8
1523;3807;3;;3;5
1523;3808;2;;4;4
1524;3809;1;;3;2
1524;3810;1;;3;2
1524;3811;1;;3;2
1525;3812;2;;4;4
1525;3813;3;;3;5
1526;3814;8;;4;8
1526;3815;10;;4;0,5
1526;3816;12;;3;4
1527;3817;21;;3;4
1527;3818;24;;3;3
1528;3819;36;;3;0,5
1528;3820;40;;4;1
1528;3821;44;;4;4
1529;3822;60;;3;0,5
1529;3823;65;;7;4,5
1530;3824;84;;3;0,75
1530;3825;90;;3;1
1530;3826;96;;3;8
1531;3827;119;;7;2
1531;3828;126;;3;4
1532;3829;25;;8;7
1532;3830;33;;3;0,8
1532;3831;41;;3;1,2
1533;3832;71;;3;4
1533;3833;80;;3;4
1534;3834;113;;3;4,5
1534;3835;123;;6;3
1534;3836;6;;3;7
1535;3837;43;;9;2,3
1535;3838;54;;3;5
1536;3839;94;;3;4
1536;3840;106;;3;7
1536;3841;118;;3;6
1537;3842;35;;10;1
1537;3843;48;;3;4,5
1;1;1;;1;2
1;2;2;;4;4
1;3;3;;9;5
2;4;8;;4;8
2;5;10;1;4;0,5
2;6;12;;3;4
3;7;21;;9;4
3;8;24;;3;3
4;9;36;;3;0,5
4;10;40;;4;1
4;11;44;;4;4
5;12;60;;3;0,5
5;13;65;;1;4,5
6;14;84;;3;0,75
6;15;90;631;3;1
6;16;96;;3;8
7;17;119;;1;2
7;18;126;;3;4
8;19;25;;8;7
8;20;33;494;3;0,8
8;21;41;;3;1,2
9;22;71;;6;4
9;23;80;;3;4
10;24;113;;3;4,5
10;25;123;;6;3
10;26;6;;3;7
11;27;43;;3;2,3
11;28;54;;3;5
12;29;94;;3;4
12;30;106;422;3;7
12;31;118;;3;6
13;32;35;;4;1
13;33;48;;3;4,5
14;34;95;;4;2
14;35;109;287;10;3
14;36;123;;3;3
15;37;47;;9;9
15;38;62;;3;4
16;39;116;;3;3
16;40;5;;8;5
16;41;21;;3;4
17;42;79;;6;1,5
17;43;96;;3;8
18;44;30;;3;4
18;45;48;589;3;4,5
18;46;66;;3;3
19;47;4;;8;5
19;48;23;;3;3
20;49;91;;8;1,2
20;50;111;263;3;8
20;51;4;;3;5
21;52;76;;3;4
21;53;97;;9;9
22;54;45;;3;2
22;55;67;;10;3,5
22;56;89;;4;0,8
23;57;41;;3;1,2
23;58;64;;8;4,5
24;59;19;;3;2
24;60;43;321;3;2,3
24;61;67;;3;3,5
25;62;26;;4;4
25;63;51;;9;2
26;64;13;;8;4,5
26;65;39;43;6;0,8
26;66;65;;3;4,5
27;67;31;;3;2
27;68;58;;3;8
28;69;27;;3;2
28;70;55;;4;5
28;71;83;;4;0,8
29;72;56;;3;7
29;73;85;;5;1
30;74;61;;3;8
30;75;91;112;6;1,2
30;76;121;;3;4
31;77;101;;7;2
31;78;5;;6;5
32;79;115;;8;4,5
32;80;20;392;8;8
32;81;52;;3;4
33;82;39;;6;0,8
33;83;72;;3;2
34;84;62;;3;4
34;85;96;;3;8
34;86;3;;3;5
35;87;124;;3;3
35;88;32;;4;5
36;89;29;;3;1,5
36;90;65;576;3;4,5
36;91;101;;3;2
37;92;102;;3;4
37;93;12;;3;4
38;94;16;;8;3
38;95;54;173;3;5
38;96;92;;3;2,4
39;97;100;;3;5,6
39;98;12;;3;4
40;99;23;;3;3
40;100;63;;3;4,5
40;101;103;;8;5
41;102;118;;3;6
41;103;32;;4;5
42;104;50;;3;5,6
42;105;92;644;3;2,4
42;106;7;;3;8
43;107;29;;1;1,5
43;108;72;;3;2
44;109;97;;8;9
44;110;14;50;8;4,5
44;111;58;;3;8
45;112;87;;3;0,5
45;113;5;;9;5
46;114;37;;3;0,5
46;115;83;;2;0,8
46;116;2;;4;4
47;117;38;;6;0,5
47;118;85;;2;1
48;119;124;;3;3
48;120;45;396;3;2
48;121;93;;3;2,3
49;122;9;;6;3
49;123;58;;6;8
50;124;104;;4;5
50;125;27;36;6;2
50;126;77;;3;2
51;127;1;;9;2
51;128;51;;3;2
52;129;104;;3;5
52;130;29;;8;1,5
52;131;81;;3;2
53;132;11;;3;8
53;133;64;;8;4,5
54;134;124;;3;3
54;135;51;447;6;2
54;136;105;;3;5
55;137;42;;6;2,4
55;138;97;;6;9
56;139;37;;8;0,5
56;140;93;234;3;2,3
56;141;22;;3;2
57;142;93;;6;2,3
57;143;23;;9;3
58;144;97;;3;9
58;145;28;;4;2
58;146;86;;4;0,5
59;147;37;;9;0,5
59;148;96;;3;8
60;149;50;;3;5,6
60;150;110;259;3;0,5
60;151;43;;3;2,3
61;152;1;;8;2
61;153;62;;6;4
62;154;23;;4;3
62;155;85;104;10;1
62;156;20;;3;8
63;157;112;;3;4
63;158;48;;3;4,5
64;159;16;;3;3
64;160;80;;8;4
64;161;17;;4;3,5
65;162;116;;3;3
65;163;54;;6;5
66;164;29;;3;1,5
66;165;95;308;6;2
66;166;34;;3;0,75
67;167;13;;5;4,5
67;168;80;;3;4
68;169;62;;4;4
68;170;3;125;3;5
68;171;71;;3;4
69;172;57;;3;8
69;173;126;;6;4
70;174;115;;3;4,5
70;175;58;;4;8
70;176;1;;8;2
71;177;121;;3;4
71;178;65;;10;4,5
72;179;61;;3;8
72;180;6;577;3;7
72;181;78;;3;2
73;182;78;;3;2
73;183;24;;3;3
74;184;27;;3;2
74;185;101;85;2;2
74;186;48;;3;4,5
75;187;55;;3;5
75;188;3;;3;5
76;189;13;;3;4,5
76;190;89;;8;0,8
76;191;38;;4;0,5
77;192;52;;3;4
77;193;2;;10;4
78;194;19;;3;2
78;195;97;564;6;9
78;196;48;;3;4,5
79;197;69;;3;2
79;198;21;;6;4
80;199;45;;3;2
80;200;125;27;8;7
80;201;78;;3;2
81;202;106;;3;7
81;203;60;;3;0,5
82;204;91;;3;1,2
82;205;46;;4;8
82;206;1;;8;2
83;207;36;;3;0,5
83;208;119;;4;2
84;209;30;;3;4
84;210;114;251;3;4,5
84;211;71;;3;4
85;212;113;;4;4,5
85;213;71;;3;4
86;214;116;;4;3
86;215;75;199;6;7
86;216;34;;3;0,75
87;217;83;;9;0,8
87;218;43;;6;2,3
88;219;95;;3;2
88;220;56;;8;7
88;221;17;;4;3,5
89;222;73;;6;3
89;223;35;;1;1
90;224;94;;3;4
90;225;57;276;6;8
90;226;20;;3;8
91;227;83;;7;0,8
91;228;47;;3;9
92;229;113;;4;4,5
92;230;78;453;3;2
92;231;43;;3;2,3
93;232;113;;3;4,5
93;233;79;;3;1,5
94;234;25;;3;7
94;235;119;;2;2
94;236;86;;4;0,5
95;237;36;;3;0,5
95;238;4;;8;5
96;239;84;;3;0,75
96;240;53;483;3;5
96;241;22;;3;2
97;242;106;;8;7
97;243;76;;3;4
98;244;36;;3;0,5
98;245;7;13;10;8
98;246;105;;3;5
100;249;8;;3;8
100;250;108;;3;8
100;251;81;;3;2
101;252;52;;3;4
101;253;26;;10;4
102;254;1;;3;2
102;255;102;285;3;4
102;256;77;;3;2
103;257;55;;5;5
103;258;31;;6;2
104;259;12;;3;4
104;260;116;130;8;3
104;261;93;;3;2,3
105;262;78;;3;2
105;263;56;;3;7
106;264;44;;3;4
106;265;23;;2;3
106;266;2;;4;4
107;267;121;;9;4
107;268;101;;4;2
108;269;96;;3;8
108;270;77;636;3;2
108;271;58;;3;8
109;272;57;;3;8
109;273;39;;3;0,8
110;274;41;;4;1,2
110;275;24;384;3;3
110;276;7;;3;8
111;277;13;;3;4,5
111;278;124;;3;3
112;279;6;;3;7
112;280;118;;4;6
112;281;103;;8;5
113;282;116;;3;3
113;283;102;;6;4
114;284;118;;3;6
114;285;105;376;6;5
114;286;92;;3;2,4
115;287;112;;8;4
115;288;100;;3;5,6
116;289;123;;3;3
116;290;112;69;4;4
116;291;101;;3;2
117;292;1;;3;2
117;293;118;;6;6
118;294;21;;3;4
118;295;12;;3;4
118;296;3;;3;5
119;297;37;;3;0,5
119;298;29;;10;1,5
120;299;66;;3;3
120;300;59;528;3;3
120;301;52;;3;4
121;302;93;;6;2,3
121;303;87;;9;0,5
122;304;4;;8;5
122;305;126;191;3;4
122;306;121;;3;4
123;307;42;;6;2,4
123;308;38;;3;0,5
124;309;89;;3;0,8
124;310;86;;8;0,5
124;311;83;;4;0,8
125;312;11;;3;8
125;313;9;;9;3
126;314;67;;3;3,5
126;315;66;718;3;3
126;316;65;;3;4,5
127;317;1;;11;2
127;318;1;;6;2
128;319;65;;4;4,5
128;320;66;109;3;3
128;321;67;;3;3,5
129;322;9;;6;3
129;323;11;;9;8
130;324;83;;3;0,8
130;325;86;;8;0,5
130;326;89;;4;0,8
131;327;38;;6;0,5
131;328;42;;3;2,4
132;329;121;;3;4
132;330;126;705;3;4
132;331;4;;3;5
133;332;87;;3;0,5
133;333;93;;9;2,3
134;334;52;;8;4
134;335;59;48;2;3
134;336;66;;3;3
135;337;29;;3;1,5
135;338;37;;6;0,5
136;339;3;;3;5
136;340;12;;3;4
136;341;21;;3;4
137;342;118;;3;6
137;343;1;;11;2
138;344;101;;3;2
138;345;112;368;3;4
138;346;123;;3;3
139;347;100;;8;5,6
139;348;112;;3;4
140;349;92;;4;2,4
140;350;105;6;3;5
140;351;118;;3;6
141;352;102;;3;4
141;353;116;;3;3
142;354;103;;3;5
142;355;118;;4;6
142;356;6;;3;7
143;357;124;;3;3
143;358;13;;2;4,5
144;359;7;;3;8
144;360;24;326;3;3
144;361;41;;3;1,2
145;362;39;;6;0,8
145;363;57;;3;8
146;364;58;;8;8
146;365;77;507;2;2
146;366;96;;3;8
147;367;101;;9;2
147;368;121;;3;4
148;369;2;;3;4
148;370;23;;8;3
148;371;44;;4;4
149;372;56;;3;7
149;373;78;;6;2
150;374;93;;3;2,3
150;375;116;358;3;3
150;376;12;;3;4
151;377;31;;5;2
151;378;55;;6;5
152;379;77;;4;2
152;380;102;19;3;4
152;381;1;;3;2
153;382;26;;3;4
153;383;52;;3;4
154;384;81;;3;2
154;385;108;;3;8
154;386;8;;4;8
155;387;41;;9;1,2
155;388;69;;3;2
156;389;105;;3;5
156;390;7;401;3;8
156;391;36;;3;0,5
157;392;76;;8;4
157;393;106;;6;7
158;394;22;;8;2
158;395;53;170;2;5
158;396;84;;3;0,75
159;397;4;;3;5
159;398;36;;3;0,5
160;399;86;;3;0,5
160;400;119;;8;2
160;401;25;;8;7
161;402;79;;6;1,5
161;403;113;;7;4,5
162;404;43;;3;2,3
162;405;78;290;3;2
162;406;113;;3;4,5
163;407;47;;7;9
163;408;83;;3;0,8
164;409;20;;4;8
164;410;57;90;3;8
164;411;94;;3;4
165;412;35;;3;1
165;413;73;;9;3
166;414;17;;3;3,5
166;415;56;;8;7
166;416;95;;4;2
167;417;43;;9;2,3
167;418;83;;10;0,8
168;419;34;;3;0,75
168;420;75;650;3;7
168;421;116;;3;3
169;422;71;;10;4
169;423;113;;3;4,5
170;424;71;;4;4
170;425;114;78;3;4,5
170;426;30;;3;4
171;427;119;;3;2
171;428;36;;3;0,5
172;429;1;;3;2
172;430;46;;4;8
172;431;91;;8;1,2
173;432;60;;3;0,5
173;433;106;;2;7
174;434;78;;3;2
174;435;125;323;6;7
174;436;45;;3;2
175;437;21;;3;4
175;438;69;;6;2
176;439;48;;3;4,5
176;440;97;265;4;9
176;441;19;;3;2
177;442;2;;3;4
177;443;52;;3;4
178;444;38;;3;0,5
178;445;89;;2;0,8
178;446;13;;8;4,5
179;447;3;;3;5
179;448;55;;8;5
180;449;48;;3;4,5
180;450;101;520;3;2
180;451;27;;3;2
181;452;24;;3;3
181;453;78;;6;2
182;454;78;;3;2
182;455;6;342;3;7
182;456;61;;3;8
183;457;65;;3;4,5
183;458;121;;6;4
184;459;1;;3;2
184;460;58;;4;8
184;461;115;;8;4,5
185;462;126;;3;4
185;463;57;;3;8
186;464;71;;3;4
186;465;3;552;6;5
186;466;62;;3;4
187;467;80;;4;4
187;468;13;;3;4,5
188;469;34;;8;0,75
188;470;95;66;8;2
188;471;29;;3;1,5
189;472;54;;3;5
189;473;116;;3;3
190;474;17;;3;3,5
190;475;80;;8;4
190;476;16;;8;3
191;477;48;;3;4,5
191;478;112;;8;4
192;479;20;;3;8
192;480;85;138;3;1
192;481;23;;3;3
193;482;62;;4;4
193;483;1;;3;2
194;484;43;;8;2,3
194;485;110;421;8;0,5
194;486;50;;3;5,6
195;487;96;;3;8
195;488;37;;3;0,5
196;489;86;;3;0,5
196;490;28;;4;2
196;491;97;;8;9
197;492;23;;3;3
197;493;93;;9;2,3
198;494;22;;3;2
198;495;93;156;6;2,3
198;496;37;;3;0,5
199;497;97;;11;9
199;498;42;;3;2,4
200;499;105;;3;5
200;500;51;445;3;2
200;501;124;;3;3
201;502;64;;3;4,5
201;503;11;;9;8
202;504;81;;3;2
202;505;29;;2;1,5
202;506;104;;4;5
203;507;51;;3;2
203;508;1;;8;2
204;509;77;;3;2
204;510;27;570;3;2
204;511;104;;3;5
205;512;58;;8;8
205;513;9;;9;3
206;514;93;;3;2,3
206;515;45;39;6;2
206;516;124;;3;3
207;517;85;;3;1
207;518;38;;3;0,5
208;519;2;;3;4
208;520;83;;8;0,8
208;521;37;;8;0,5
209;522;5;;6;5
209;523;87;;9;0,5
210;524;58;;3;8
210;525;14;529;3;4,5
210;526;97;;3;9
211;527;72;;3;2
211;528;29;;3;1,5
212;529;7;;8;8
212;530;92;58;8;2,4
212;531;50;;3;5,6
213;532;32;;3;5
213;533;118;;6;6
214;534;103;;3;5
214;535;63;;6;4,5
214;536;23;;4;3
215;537;12;;3;4
215;538;100;;8;5,6
216;539;92;;3;2,4
216;540;54;365;3;5
216;541;16;;3;3
217;542;12;;3;4
217;543;102;;6;4
218;544;101;;4;2
218;545;65;53;2;4,5
218;546;29;;3;1,5
219;547;32;;3;5
219;548;124;;3;3
221;552;72;;3;2
221;553;39;;3;0,8
222;554;52;;3;4
222;555;20;306;3;8
222;556;115;;3;4,5
223;557;5;;7;5
223;558;101;;6;2
224;559;121;;8;4
224;560;91;150;4;1,2
224;561;61;;3;8
225;562;85;;6;1
225;563;56;;3;7
226;564;83;;3;0,8
226;565;55;;10;5
226;566;27;;3;2
227;567;58;;6;8
227;568;31;;8;2
228;569;65;;3;4,5
228;570;39;592;3;0,8
228;571;13;;3;4,5
229;572;51;;3;2
229;573;26;;6;4
230;574;67;;8;3,5
230;575;43;203;10;2,3
230;576;19;;3;2
231;577;64;;3;4,5
231;578;41;;6;1,2
232;579;89;;3;0,8
232;580;67;;4;3,5
232;581;45;;3;2
233;582;97;;6;9
233;583;76;;8;4
234;584;4;;3;5
234;585;111;476;6;8
234;586;91;;3;1,2
235;587;23;;7;3
235;588;4;;3;5
236;589;66;;3;3
236;590;48;24;3;4,5
236;591;30;;3;4
237;592;96;;3;8
237;593;79;;3;1,5
238;594;21;;3;4
238;595;5;;2;5
238;596;116;;4;3
239;597;62;;6;4
239;598;47;;10;9
240;599;123;;3;3
240;600;109;654;3;3
240;601;95;;3;2
241;602;48;;3;4,5
241;603;35;;9;1
242;604;118;;8;6
242;605;106;21;4;7
242;606;94;;3;4
243;607;54;;6;5
243;608;43;;3;2,3
244;609;6;;3;7
244;610;123;;3;3
244;611;113;;4;4,5
245;612;80;;3;4
245;613;71;;7;4
246;614;41;;3;1,2
246;615;33;74;6;0,8
246;616;25;;3;7
247;617;126;;6;4
247;618;119;;6;2
248;619;96;;3;8
248;620;90;175;3;1
248;621;84;;3;0,75
249;622;65;;6;4,5
249;623;60;;3;0,5
250;624;44;;3;4
250;625;40;;4;1
250;626;36;;3;0,5
251;627;24;;3;3
251;628;21;;3;4
252;629;12;;3;4
252;630;10;360;3;0,5
252;631;8;;3;8
253;632;3;;3;5
253;633;2;;6;4
254;634;1;;8;2
254;635;1;101;10;2
254;636;1;;3;2
255;637;2;;6;4
255;638;3;;6;5
256;639;8;;3;8
256;640;10;;4;0,5
256;641;12;;3;4
257;642;21;;6;4
257;643;24;;3;3
258;644;36;;3;0,5
258;645;40;622;3;1
258;646;44;;3;4
259;647;60;;3;0,5
259;648;65;;3;4,5
260;649;84;;3;0,75
260;650;90;2;3;1
260;651;96;;3;8
261;652;119;;3;2
261;653;126;;6;4
262;654;25;;3;7
262;655;33;;6;0,8
262;656;41;;4;1,2
263;657;71;;9;4
263;658;80;;4;4
264;659;113;;3;4,5
264;660;123;224;3;3
264;661;6;;3;7
265;662;43;;2;2,3
265;663;54;;6;5
266;664;94;;8;4
266;665;106;81;4;7
266;666;118;;3;6
267;667;35;;3;1
267;668;48;;3;4,5
268;669;95;;3;2
268;670;109;;4;3
268;671;123;;3;3
269;672;47;;3;9
269;673;62;;10;4
270;674;116;;3;3
270;675;5;221;6;5
270;676;21;;3;4
271;677;79;;5;1,5
271;678;96;;3;8
272;679;30;;3;4
272;680;48;208;3;4,5
272;681;66;;3;3
273;682;4;;3;5
273;683;23;;9;3
274;684;91;;3;1,2
274;685;111;;6;8
274;686;4;;8;5
275;687;76;;3;4
275;688;97;;8;9
276;689;45;;3;2
276;690;67;596;3;3,5
276;691;89;;3;0,8
277;692;41;;4;1,2
277;693;64;;3;4,5
278;694;19;;8;2
278;695;43;113;10;2,3
278;696;67;;3;3,5
279;697;26;;6;4
279;698;51;;6;2
280;699;13;;3;4,5
280;700;39;;3;0,8
280;701;65;;4;4,5
281;702;31;;6;2
281;703;58;;2;8
282;704;27;;3;2
282;705;55;373;6;5
282;706;83;;3;0,8
283;707;56;;4;7
283;708;85;;3;1
284;709;61;;8;8
284;710;91;264;4;1,2
284;711;121;;3;4
285;712;101;;3;2
285;713;5;;9;5
286;714;115;;3;4,5
286;715;20;;8;8
286;716;52;;8;4
287;717;39;;9;0,8
287;718;72;;3;2
288;719;62;;3;4
288;720;96;694;3;8
288;721;3;;3;5
289;722;124;;8;3
289;723;32;;3;5
290;724;29;;4;1,5
290;725;65;80;2;4,5
290;726;101;;3;2
291;727;102;;6;4
291;728;12;;3;4
292;729;16;;3;3
292;730;54;;3;5
292;731;92;;4;2,4
293;732;100;;3;5,6
293;733;12;;3;4
294;734;23;;3;3
294;735;63;386;6;4,5
294;736;103;;3;5
295;737;118;;2;6
295;738;32;;3;5
296;739;50;;4;5,6
296;740;92;37;8;2,4
296;741;7;;3;8
297;742;29;;6;1,5
297;743;72;;3;2
298;744;97;;3;9
298;745;14;;8;4,5
298;746;58;;8;8
299;747;87;;3;0,5
299;748;5;;4;5
300;749;37;;3;0,5
300;750;83;408;3;0,8
300;751;2;;3;4
301;752;38;;4;0,5
301;753;85;;9;1
302;754;124;;8;3
302;755;45;253;6;2
302;756;93;;3;2,3
303;757;9;;3;3
303;758;58;;3;8
304;759;104;;3;5
304;760;27;;3;2
304;761;77;;4;2
305;762;1;;6;2
305;763;51;;9;2
306;764;104;;3;5
306;765;29;351;6;1,5
306;766;81;;3;2
307;767;11;;7;8
307;768;64;;3;4,5
308;769;124;;8;3
308;770;51;584;3;2
308;771;105;;3;5
309;772;42;;3;2,4
309;773;97;;9;9
310;774;37;;3;0,5
310;775;93;;6;2,3
310;776;22;;8;2
311;777;93;;3;2,3
311;778;23;;10;3
312;779;97;;3;9
312;780;28;455;3;2
312;781;86;;3;0,5
313;782;37;;2;0,5
313;783;96;;3;8
314;784;50;;4;5,6
314;785;110;8;8;0,5
314;786;43;;3;2,3
315;787;1;;9;2
315;788;62;;3;4
316;789;23;;3;3
316;790;85;;4;1
316;791;20;;4;8
317;792;112;;3;4
317;793;48;;3;4,5
318;794;16;;3;3
318;795;80;271;3;4
318;796;17;;3;3,5
319;797;116;;4;3
319;798;54;;3;5
320;799;29;;4;1,5
320;800;95;136;8;2
320;801;34;;3;0,75
321;802;13;;6;4,5
321;803;80;;3;4
322;804;62;;3;4
322;805;3;;6;5
322;806;71;;4;4
323;807;57;;9;8
323;808;126;;3;4
324;809;115;;3;4,5
324;810;58;461;3;8
324;811;1;;3;2
325;812;121;;8;4
325;813;65;;9;4,5
326;814;61;;8;8
326;815;6;29;3;7
326;816;78;;3;2
327;817;78;;6;2
327;818;24;;3;3
328;819;27;;3;2
328;820;101;;8;2
328;821;48;;3;4,5
329;822;55;;6;5
329;823;3;;9;5
330;824;13;;3;4,5
330;825;89;525;6;0,8
330;826;38;;3;0,5
331;827;52;;8;4
331;828;2;;3;4
332;829;19;;8;2
332;830;97;119;4;9
332;831;48;;3;4,5
333;832;69;;3;2
333;833;21;;9;4
334;834;45;;3;2
334;835;125;;2;7
334;836;78;;3;2
335;837;106;;6;7
335;838;60;;3;0,5
336;839;91;;3;1,2
336;840;46;334;3;8
